Master Key,Dataset Key,Segment Type,Channel,Hashtag,Handle,Post Content,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url
11,327,KOL,Weibo,[],圈大哥,原来《屋塔房王世子》导演还拍了一部《恋与偶像》啊，怪不得在剧中会用自己的梗，不知道的还以为是向经典致敬呢，原来是自己怀念自己的作品啊这样的导演也是很幽默了，目测可以追一波剧了！L白老狗brz93的秒拍视频 ​​​​,1174,1338,1268,2018-05-04 13:00,https://www.weibo.com/2133636451/Gf4W1d2Ku?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,328,KOL,Weibo,"['#新版泡沫之夏#', '#泡沫之夏#']",圈内大神,【欧辰 醋精】确认过眼神，是来自#新版泡沫之夏##泡沫之夏#东亚醋精本精的欧辰@秦俊杰 没差了，一脸的宝宝有小情绪，分分钟对夏沫@张雪迎Sophie 宣誓主权，哎呀这满满的控（wo）制（ai）欲（ni）撩得老夫心花怒放，我也想要欧苏苏送的毛绒玩具！话说突然心疼被暴击的气球是怎么回事~~  ​​​​...展开全文c,1190,1163,1395,2018-05-09 16:29,https://www.weibo.com/2479684881/GfRrCjY0l?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,329,KOL,Weibo,['#超级剧集天意#'],圈内大神,天意 快闪预告 一股预告片的清流难以预料！#超级剧集天意#猜到开头却没猜到结局！！居然第一次get到了欧豪的反差萌，日常羡慕马思纯啊L《天意》曝悬念版预告，欧豪携众英雄快闪上线... ​​​​,1399,956,1369,2018-05-09 12:23,https://www.weibo.com/2479684881/GfPPtbM9I?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,330,KOL,Weibo,"['#COSMO星光#', '#黄子韬#']",时尚COSMO,#COSMO星光# @CPOPKing-黄子韬 身着PORTS V为他量身定制的造型现身巡回演唱会，展现偶像气场和迷人舞台魅力#黄子韬# ​​​​,2124,591,986,2018-05-06 16:33,https://www.weibo.com/1518966617/GfpbLrSwb?from=page_1002061518966617_profile&wvr=6&mod=weibotime,
11,331,KOL,Weibo,[],芒果捞小萌主,这就是街舞冠军赛，易烊千玺跳舞易烊千玺易燃装置战队大秀，易烊千玺舞蹈动作行云流水，肌肉线条太性感了！易燃易爆炸！！！@TFBOYS-易烊千玺 L芒果捞小萌主的秒拍视频 ​​​​,894,273,2533,2018-05-05 12:40,https://www.weibo.com/5705021476/GfeeFmRhV?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,332,KOL,Weibo,['#我是大侦探#'],圈大哥,【杨幂 魏大勋】【杨幂迷弟 魏大勋】#我是大侦探# 杨幂魏大勋在节目里真是蜜汁好笑啊节目组太狠了，居然设定杨幂倒追魏大勋被拒绝，大勋一脸得意的笑容怕是真情流露吧哈哈哈哈不过抓住机会，以手酸为借口反过来欺负大勋的幂幂也是很好笑了L圈大哥的秒拍视频 ​​​​,971,1163,1531,2018-05-05 23:23,https://www.weibo.com/2133636451/GfirvDgSK?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,333,KOL,Weibo,['#北京女子图鉴大结局#'],毒舌扒爷,《北京女子图鉴》的最后，伴随着《她她她》的旋律响起戚薇开始回顾自己的十年，这十年迎来多少事，又送走了多少人，陈可不禁开始感叹人生。“我的生活好像回到了原点，但似乎我却又什么都拥有了。”接下来还要更充满勇气的走。#北京女子图鉴大结局# L《北京女子图鉴》陈可回顾十年北奔路，漂不息... ​​​​,933,649,2075,2018-05-08 23:15,https://www.weibo.com/3826167928/GfKFCFxVP?from=page_1005053826167928_profile&wvr=6&mod=weibotime,
11,334,KOL,Weibo,"['#这就是街舞#', '#这就是街舞总决赛#']",圈大哥,易烊千玺韩宇 悄悄话唤醒潜伏在年轻身体里的街舞精神！十所高校应战#这就是街舞# 的battle精彩剪辑上线了！谁将问鼎#这就是街舞总决赛#总冠军，悬念不如决斗！校园街舞大神们，表潜水，一起来用实力说话~~L十所高校燃情助力《这就是街舞》总决赛，为街... ​​​​,1199,1225,1233,2018-05-05 19:00,https://www.weibo.com/2133636451/GfgIDbV41?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,335,KOL,Weibo,[],YouTube精彩视频,【拯救搁浅的小海豚】一头小海豚在海滩搁浅了，好心人发现后立即将它拯救…抱起海豚那一下被感动到了！L火箭视频的秒拍视频 ​​​​,1241,191,2217,2018-05-04 09:38,https://www.weibo.com/1748548681/Gf3CaopnV?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,336,KOL,Weibo,['#喝王老吉，享远大前程#'],圈内大神,#喝王老吉，享远大前程#王老吉被玩坏了哈哈哈哈，明明小哥是发推特重点在看《远大前程》喝定制版王老吉，下面的评论清一色的讨论凉茶的口味颜色，哈哈哈哈，日本友人你们一定平常喝过不少对不对！,1465,724,1453,2018-05-05 14:55,https://www.weibo.com/2479684881/Gff7ayIMX?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,337,KOL,Weibo,"['#海报时尚网直击戛纳电影节#', '#戛纳电影节#']",海报时尚网,#海报时尚网直击戛纳电影节#  #戛纳电影节# @巴黎欧莱雅  代言人@李宇春  第71届戛纳电影节开幕式红毯造型曝光！这已经是春春第六次出征欧莱雅戛纳电影节了，今年的造型仍然没有让等待一年的粉丝们失望，她身穿Gucci创作总监Alessandro Michele为她特别定制的爱心刺绣白色拖尾礼服，再配合@巴黎欧莱雅  ​​​​...展开全文c,3225,115,287,2018-05-09 00:06,https://www.weibo.com/1656851485/GfL0uj1pl?from=page_1006061656851485_profile&wvr=6&mod=weibotime,
11,338,KOL,Weibo,"['#天猫超级品类日#', '#理想生活 智美新生肌#']",张瀚一,护肤品只能延缓衰老，想要逆龄还得靠美容仪。tripllar频射美容美体仪号称童颜神器，可以修复胶原蛋白，恢复皮肤弹性，重返十八岁不是梦～美人鱼林允同款等你pick#天猫超级品类日#5月9日-5月10日 #理想生活 智美新生肌# ​​​​,775,407,2434,2018-05-10 17:00,https://www.weibo.com/1268257027/Gg14qqE6v?from=page_1003061268257027_profile&wvr=6&mod=weibotime,
11,339,KOL,Weibo,[],圈大哥,U后来的我们，林见清悲伤的背影和老林孤独的身影交织和重叠着，看完电影《后来的我们》这支隐藏彩蛋“写给爸爸”，你是否也毫无防备地被戳中内心最柔软的地方？ L电影后来的我们的秒拍视频 ​​​ ​​​​,1162,1355,1094,2018-05-04 19:21,https://www.weibo.com/2133636451/Gf7qZnLAw?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,340,KOL,Weibo,[],圈内大神,水果姐不满霉霉公开道歉信 霉霉被骂！诶，连新闻源都不知道在哪，霉霉和水果姐就又被带节奏了，你们觉得有多少闺蜜是被媒体给彻底闹掰的~ ​​​​,1046,1157,1392,2018-05-10 17:26,https://www.weibo.com/2479684881/Gg1fj1UUo?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,341,KOL,Weibo,[],momo酱也是徐老师,气不过欧莱雅官方试色太不准了，给你们感受一下啊，为了给侄子打call，我可以把自己逼到什么地步。你们认识我这么多年，有见我做过什么走心累心的口红试色吗？！当时我的脸拆完线才第七天。源源！！姨妈能为你做的都做了啊！求大家唇爱烙印了解一下啊！大侄子们接代言，姨妈一定一路为你们保驾护航！ ​​​​,1132,473,1982,2018-05-09 15:01,https://www.weibo.com/2185547320/GfQRLi0D7?from=page_1005052185547320_profile&wvr=6&mod=weibotime,
11,342,KOL,Weibo,[],反裤衩阵地,新一集《傲骨之战》，戴安再次气场全开展示了人在低谷时期应该做的一整套自救动作：抬头挺胸、整着仪容、戒掉不良坏习惯、保持思考并立即行动、正面反击，以及最重要的，全程不输姿态。 ​​​​,1089,264,2228,2018-05-08 09:43,https://www.weibo.com/1686709997/GfFmcwKcM?from=page_1035051686709997_profile&wvr=6&mod=weibotime,
11,343,KOL,Weibo,[],酸梨raki,看了北京女子图鉴，戚薇不仅有boss级的发际线，还有升职加薪妆，求戚薇出个同款妆容的教程吧 ​​​​,1154,507,1905,2018-05-06 21:00,https://www.weibo.com/5890053952/GfqVQ1x7y?from=page_1005055890053952_profile&wvr=6&mod=weibotime,
11,344,KOL,Weibo,[],深夜徐老师,醒了吗？夏天到了，好想染头毛啊阿啊！每人发一张你想染or你染过的好看颜色吧！我叫tony老师照着染🤗 ​​​​,154,1731,1680,2018-05-07 09:28,https://www.weibo.com/1770418834/GfvPM7VRv?from=page_1005051770418834_profile&wvr=6&mod=weibotime,
11,345,KOL,Weibo,"['#vogue星动态#', '#跨界歌王#']",VogueMe,#vogue星动态# 就在明日，身着Wooyoungmi 2018春夏系列针织拼接衬衫的@陈学冬 将点燃2018《跨界歌王第三季》大幕！蓝色格纹与黑色针织拼接的衬衫，以胸前荷叶边装饰，简洁而干练。无论是在《夏至未至》中不善表达的傅小司，还是他在《小时代》中充满孩子气的周崇光，在#跨界歌王#中，你所有喜欢的样子 ​​​​...展开全文c,2808,192,563,2018-05-04 17:46,https://www.weibo.com/5861669187/Gf6OrsnFw?from=page_1002065861669187_profile&wvr=6&mod=weibotime,
11,346,KOL,Weibo,[],圈大哥,谷嘉诚饰演的北堂弈，身为霸气外露颜值爆表的陛下，在面对和妹子交心聊天时示范了“绝对错误撩妹方式”，该说你诚实还是呆萌呢？不过突如其来的表白还是很苏有没有 L救我狗命医我猫病的秒拍视频 ​​​​,1097,1186,1270,2018-05-04 21:38,https://www.weibo.com/2133636451/Gf8ks306P?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,347,KOL,Weibo,['#住进向往的生活#'],圈大哥,你觉得#住进向往的生活# 是多么昂贵的奢求吗？看了这个视频表示只想去蘑菇屋过“穷日子”！！L嘿哈521的秒拍视频 ​​​​,1099,1248,1204,2018-05-05 15:30,https://www.weibo.com/2133636451/GffloFaw3?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,348,KOL,Weibo,[],YouTube精彩视频,【遭球迷“咸猪手”骚扰，女记者反手就是一顿揍】4月26日凌晨墨西哥女记者莫拉，在某球赛场外采访直播。突然一批激动的球员将她围住，而她很确定其中有人对她进行了性骚扰，于是转身就是一顿锤揍...随后莫拉表示自己并不后悔当时的举动，女性在这种情况下就是不能忍气吞声！LYouTube精彩视频的秒拍视频 ​​​​,1572,234,1736,2018-05-06 19:52,https://www.weibo.com/1748548681/GfqunnM9F?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,349,KOL,Weibo,[],衣锦夜行的燕公子,人在国外，读书送书行动推迟了一周。本周抽的是严歌苓的《白蛇》。严歌苓是我很喜欢的作家，她的电影我总觉得改编的不如书好，可能是书太好了。《白蛇》这本书有好几个中篇，我最喜欢的是《灰舞鞋》里面有很多芳华的原型故事。（抽奖条件是转发此微博并辱骂五分钟网易云音乐）下周一开奖 ​​​​,1562,865,1107,2018-05-07 12:27,https://www.weibo.com/1769165581/Gfx06tQXT?from=page_1005051769165581_profile&wvr=6&mod=weibotime,
11,350,KOL,Weibo,[],Awesomethings,Lily Collins身着Givenchy小黑裙亮相2018 MET GALA红毯，无论从发型妆容还是手中的小十字架上都相当贴合今年的主题。 ​​​​,636,239,2639,2018-05-08 09:05,https://www.weibo.com/3129516717/GfF6W4iIW?from=page_1005053129516717_profile&wvr=6&mod=weibotime,
11,351,KOL,Weibo,[],圈内大神,金莎 身材缺陷 还记得十八岁的天空中的金莎吗？感觉也没有大脸盆呀，只能说女神对自己的要求都很苛刻。 ​​​​,1043,640,1808,2018-05-05 20:52,https://www.weibo.com/2479684881/Gfhsc8pa9?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,352,KOL,Weibo,[],深夜徐老师,作为一个内外兼修的水晶女孩，我既注重外表美观，同时也很重视内在修养滴。  @统一ALKAQUA爱夸 和@ITCN @ITCN_it 合作玩出色的瓶身，是极简主义与撞色设计的混搭，特别符合我们这种颜值高、有个性又出色的时尚达人！  真实、生动、不受限，是我们的生活信仰；年轻、闪光、做自己，是我们的潮流态度 ​​​​...展开全文c,405,611,2459,2018-05-09 19:00,https://www.weibo.com/1770418834/GfSqEEgHX?from=page_1005051770418834_profile&wvr=6&mod=weibotime,
11,353,KOL,Weibo,[],圈内大神,蕾哈娜封面 五次登上Vogue的蕾哈娜完美诠释了野性美，明明可以靠脸吃饭却靠实力，明明可以去当超模却成了歌后，这样的晶晶谁不喜欢？ ​​​​,947,633,1893,2018-05-04 15:57,https://www.weibo.com/2479684881/Gf65ShUyd?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,354,KOL,Weibo,[],马伯庸,候机时穷极无聊，想起之前航班穿越的脑洞，发现了一个解闷的途径：我们可以把显示屏上的航班编号，理解为要穿越的年份，飞行目的地不变。这样一条一条航班信息看过来，乐趣无穷，颇杀时间。比如说，CA1353是要穿到公元1353年的三亚。那会儿是元至正十三年，刘福通、徐寿辉、张士诚等纷纷起兵，中原大 ​​​​...展开全文c,940,439,2090,2018-05-04 14:03,https://www.weibo.com/1444865141/Gf5lN9OCW?from=page_1005051444865141_profile&wvr=6&mod=weibotime,
11,355,KOL,Weibo,[],KIMKILLS,真的很好笑 转出来给首页//@bd97bgm：哈哈哈哈哈哈哈甘霖娘的翻译神了,2743,68,651,2018-05-05 11:24,https://www.weibo.com/5455085147/GfdJHxsDO?from=page_1005055455085147_profile&wvr=6&mod=weibotime,
11,356,KOL,Weibo,[],娱乐扒姐姐,张天爱 唐嫣【张天爱唐嫣撞色】张天爱今天出席时尚活动，黑色长款礼裙和披肩长发，温柔优雅，同场唐嫣的黑色西装也是帅气十足，两位黑色系的小姐姐同款大长腿，实力羡慕 L娱乐扒姐姐的秒拍视频 ​​​​,1016,1385,1056,2018-05-09 17:24,https://www.weibo.com/2436241730/GfRO16Tad?from=page_1005052436241730_profile&wvr=6&mod=weibotime,
11,357,KOL,Weibo,"['#带着微博去旅行#', '#带着微博去日本#', '#日本药妆#']",vivianxu1105,上个月又去日本打卡啦。不得不说，日本真的是个玩不腻的地方。只是去多了，买东西也理智了很多，毕竟东西贵精不贵多。所以今天也想来和大家分享下，2018日本购物必买清单，保养内服，防晒美白，宝宝驱蚊，大牌包包，一个都不能少~#带着微博去旅行##带着微博去日本##日本药妆# ​​​​,1050,796,1606,2018-05-09 21:25,https://www.weibo.com/1500698610/GfTnux40c?from=page_1005051500698610_profile&wvr=6&mod=weibotime,
11,358,KOL,Weibo,[],反裤衩阵地,真的是最棒的美妆博主！男的看完都想买！//@QueennieY:美国版Vogue这个封面小视频看得我真的想把Fenty Beauty一样买一个,2232,203,1013,2018-05-04 08:08,https://www.weibo.com/1686709997/Gf31GnKDR?from=page_1035051686709997_profile&wvr=6&mod=weibotime,
11,359,KOL,Weibo,"['#Miny穿搭心机课#', '#夏天最夯墨镜#']",时尚怪咖喵喵Miny,#Miny穿搭心机课# 管它什么穿搭，是时候给墨镜添点色彩了！神秘优雅，充满随性魅力，#夏天最夯墨镜# 时髦出街，有它就够了！@微博时尚 ​​​​,486,325,2628,2018-05-07 22:34,https://www.weibo.com/3908572002/GfAYtn2BN?from=page_1005053908572002_profile&wvr=6&mod=weibotime,
11,360,KOL,Weibo,[],DC大叔,钢铁侠战服被盗了！当地时间周三早，洛杉矶警方宣布小罗伯特·唐尼穿过的钢铁侠战服在Pacoima仓库被盗，目前已立案调查。据悉战服价值为32.5万美元 - ​​​​,913,501,2007,2018-05-10 01:29,https://www.weibo.com/2792589472/GfUYRvW80?from=page_1004062792589472_profile&wvr=6&mod=weibotime,
11,361,KOL,Weibo,['#兰西碧#'],特立不独行的喵咕酱,有一个好看好闻又好用的沐浴露的话，真的能让洗澡变成一件超级享受的事情，超想推荐给你们#兰西碧#的这个马赛液体皂，法国的一个小众牌子。 首先颜值很能打，放在浴室都能当成摆设，很大一瓶，除了作为沐浴露，还能当洗手液，洗餐具都OK，因为成分hin安全，有7种味道，我买了马鞭草、玫瑰和地中海，都 ​​​​...展开全文c,1755,530,1129,2018-05-05 12:05,https://www.weibo.com/5901067067/Gfe0b3b6g?from=page_1005055901067067_profile&wvr=6&mod=weibotime,
11,362,KOL,Weibo,[],KIMKILLS,真·扎心了 ​​​​,1364,345,1704,2018-05-08 15:00,https://www.weibo.com/5455085147/GfHr47vvo?from=page_1005055455085147_profile&wvr=6&mod=weibotime,
11,363,KOL,Weibo,[],全球视觉盛宴,饭制李钟硕版的《穷开心》，这么久了，还是看一次笑一次！L秒拍视频 ​​​​,1106,233,2066,2018-05-08 15:51,https://www.weibo.com/5466286143/GfHLo0LMV?from=page_1005055466286143_profile&wvr=6&mod=weibotime,
11,364,KOL,Weibo,"['#母亲节送礼#', '#母亲节#']",vivianxu1105,#母亲节送礼#又是一年#母亲节#，女儿忙着给我做贺卡，我突然想到很久没去看老妈了。成家后不常见面，母亲节除了一条祝福短信，送什么礼物贴心又实用呢？想起老妈最近总抱怨年纪大了，肩颈总是酸痛，贴了膏药也不见好。做了一番功课后，资深傲胜粉决定送上OSIM傲胜按摩刮痧棒。  OSIM傲胜uPamper2 ​​​​...展开全文c,881,1028,1489,2018-05-07 19:45,https://www.weibo.com/1500698610/GfzRTh0Jd?from=page_1005051500698610_profile&wvr=6&mod=weibotime,
11,365,KOL,Weibo,[],江南,可笑！我作为一个巨蟹座，却自命是个胸大坦荡、腿长能行、倾国倾城却要靠才华吃饭、为兄弟两胸插刀的小仙女！,182,737,2469,2018-05-10 17:52,https://www.weibo.com/1191262305/Gg1pQBADk?from=page_1035051191262305_profile&wvr=6&mod=weibotime,
11,366,KOL,Weibo,['#我爱吃鸡#'],圈内大神,跳舞就尽情跳，吃鸡就畅快吃，开启周末狂欢模式！热血battle之后再来份肯德基吃过瘾炸鸡桶，熊熊燃烧的舞魂搭配香气四溢的炸鸡，嗨到停不下来！不会跳舞没关系，抱桶炸鸡看热血街舞一样嗨！#我爱吃鸡# L肯德基KFC的秒拍视频 ​​​​,1437,594,1356,2018-05-05 15:30,https://www.weibo.com/2479684881/GffloBaoR?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,367,KOL,Weibo,[],DC大叔,Lily Collins出席今年Met Gala《天赐之体：时尚与宗教的奇想》 - ​​​​,787,237,2349,2018-05-08 07:15,https://www.weibo.com/2792589472/GfEoafjcA?from=page_1004062792589472_profile&wvr=6&mod=weibotime,
11,368,KOL,Weibo,[],时尚芭莎,你所理解的爱是什么？是久处不厌见之欢喜的浪漫、是满天星光都落在你唇上的闪耀、还是可以坚持自我的不羁？时尚芭莎携手@雅诗兰黛 ，让@杨幂 用倾慕唇膏520、130、140为你重新解读爱的定义！L杨幂x时尚芭莎雅诗兰黛唇膏 O网页链接 ​​​​,1174,482,1695,2018-05-08 12:26,https://www.weibo.com/1708288824/GfGqvqbVX?from=page_1002061708288824_profile&wvr=6&mod=weibotime,
11,369,KOL,Weibo,[],芒果捞小萌主,贾乃亮更博了，以带来新剧回归微博。号称极致烧脑的军事题材剧《誓言》今晚登陆江苏卫视首播！从官微发的海报来看，此次@贾乃亮 的搭档是刘奕君、秦昊、刘威等实力派，这个阵容还挺值得期待的。希望回归正剧的贾乃亮可以有新惊喜。L芒果捞小萌主的秒拍视频 ​​​​,700,373,2253,2018-05-07 17:37,https://www.weibo.com/5705021476/Gfz2gbFjL?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,370,KOL,Weibo,[],帅你一脸毛蛋,Girl you're killing it！晶晶太可爱！美黑妆正在召唤我,380,221,2720,2018-05-05 18:12,https://www.weibo.com/2263913525/GfgpdEn0U?from=page_1005052263913525_profile&wvr=6&mod=weibotime,
11,371,Consumer,Weibo,[],娱乐圈大事件,大小s童年旧照曝出，青涩的姐妹花也是很可人得嘛~还记得当初二人刚出道时参加综艺节目，就已经非常落落大方很有明星相了！ L娱乐圈大事件的秒拍视频 ​​​​,596,448,2271,2018-05-10 12:20,https://www.weibo.com/5111208123/GfZeU7usj?from=page_1005053927044282_profile&wvr=6&mod=weibotime,
11,372,KOL,Weibo,['#我们的时光#'],马锐,#我们的时光# 开心…,108,1260,1942,2018-05-06 16:04,https://www.weibo.com/1240375710/GfoZTjoW6?from=page_1005051240375710_profile&wvr=6&mod=weibotime,
11,373,KOL,Weibo,"['#戛纳星光#', '#李宇春#', '#李宇春戛纳电影节#', '#戛纳电影节#']",VogueFilm,#戛纳星光##李宇春# 身着时装大师Jean Paul Gaultier 2018春夏高定礼服亮相第71届戛纳电影节入围影片《Yomeddine》首映式红毯，螺旋波纹白色皮裙的有趣设计时髦又腔调十足。#李宇春戛纳电影节##戛纳电影节# ​​​​,1770,256,1277,2018-05-10 08:59,https://www.weibo.com/1655526104/GfXVg2hxz?from=page_1002061655526104_profile&wvr=6&mod=weibotime,
11,374,KOL,Weibo,[],芒果捞小萌主,谢娜哭了 谢娜C位出道 快乐大本营谢娜出场秀，快乐家族合体，谢娜回来了，依旧是我们的快乐源泉。谢娜分享张杰和女儿的趣事，超幸福！ L芒果捞小萌主的秒拍视频 ​​​​,139,343,2818,2018-05-05 20:44,https://www.weibo.com/5705021476/GfhoXdKfH?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,375,KOL,Weibo,[],娱乐扒姐姐,恭喜李晨荣获2018北京电影节最受欢迎导演奖🎉，继2016北京电影节最受欢迎男演员奖之后李晨从未模糊向上的心也从未停止过前进的脚步，期待李晨今后带给大家更多精彩 ​​​​,1104,1212,982,2018-05-06 20:41,https://www.weibo.com/2436241730/GfqOk0Kw7?from=page_1005052436241730_profile&wvr=6&mod=weibotime,
11,376,KOL,Weibo,['#来微视助101选手登顶#'],圈大哥,黄子韬一身蜜桃粉亮相《创造101》，大跳团舞为姑娘们加油 娇羞的表情、少女般的舞姿，可爱却不失帅气！ 我要pick这颗迷人的水蜜桃进A班！ 想了解更多又暖又甜的韬韬？来 @微视APP 关注他吧！#来微视助101选手登顶#L腾讯微视APP的秒拍视频 ​​​​,963,1188,1143,2018-05-06 16:50,https://www.weibo.com/2133636451/GfpimDM3R?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,377,KOL,Weibo,[],DC大叔,霉霉Taylor Swift最新《reputation》巡演表演《Style》+《Love Story》+《You Belong With Me》完整视频 出炉 - LDC大叔的秒拍视频 ​​​​,1065,172,2049,2018-05-09 12:18,https://www.weibo.com/2792589472/GfPNv7XTp?from=page_1004062792589472_profile&wvr=6&mod=weibotime,
11,378,KOL,Weibo,[],colouration,比伯眼中的浪漫 ​​​​,241,475,2568,2018-05-07 13:30,https://www.weibo.com/5998187176/GfxpPieCJ?from=page_1005055998187176_profile&wvr=6&mod=weibotime,
11,379,KOL,Weibo,[],小树幸福,“你的梦想是什么啊？”“我的梦想就是按下这个按钮”“弹射啊”“对，每次都要按”“行，今天你想弹多少次，咱就弹多少次”“嗯！”...展开全文c,213,2172,898,2018-05-06 14:04,https://www.weibo.com/1561285607/Gfodfyikv?from=page_1005051561285607_profile&wvr=6&mod=weibotime,
11,380,KOL,Weibo,"['#海报独家#', '#李溪芮#']",海报时尚网,#海报独家# 她是《翻译官》中幽默直率的“未来巨星”吴嘉怡，也是《国民老公》中的富家千金乔安好，更是《东山晴后雪》中的“多重人格少女”，她就是 #李溪芮#。一头短发造型可御姐可萝莉，百变又时髦，一双“筷子腿”更是吸睛无数！此次海豹君就为你们约来了长腿女神 ​​​​...展开全文c,2554,330,396,2018-05-06 14:40,https://www.weibo.com/1656851485/GforKqDwY?from=page_1006061656851485_profile&wvr=6&mod=weibotime,
11,381,KOL,Weibo,[],Chrison克里森,Gucci的发带最近成为了时髦人爆款：吴亦凡、李宇春、黄子韬纷纷示范，偶像练习生的朱正廷、Justin和王子异都已入手，总之这根基本款1500起的发带已经席卷了明星和时尚圈，你会get谁的同款呢？ ​​​​,206,2836,229,2018-05-04 20:05,https://www.weibo.com/1614137095/Gf7ILxiaR?from=page_1005051614137095_profile&wvr=6&mod=weibotime,
11,382,KOL,Weibo,[],一条,关注底层同胞。//@Mars的巴黎时尚笔记:期待电影，看过一篇法国Vice的采访，专门讲这群在巴黎工作的东北站街女，没有身份，没有法律保障，语言又不通，每天面对同胞的歧视，嫖客的殴打虐待，各种心酸啊。,2485,144,636,2018-05-06 10:05,https://www.weibo.com/5135808743/GfmE1tSHw?from=page_1005055135808743_profile&wvr=6&mod=weibotime,
11,383,KOL,Weibo,[],瘦船长,今天分享一款超火的衣服香水---Downy护衣留香珠，新晋美妆博主林允推荐的，这是一款能让你运动后不再是一身汗臭味，而且夏天吃烧烤火锅也不会再有一身油烟味的衣服香水，洗衣服的时候加上就能让衣服持久留香一整天~小仙女们，超火网红单品留香珠了解一下~ ​​​​,919,611,1733,2018-05-07 22:40,https://www.weibo.com/1871691151/GfB0W84X9?from=page_1005051871691151_profile&wvr=6&mod=weibotime,
11,384,KOL,Weibo,[],圈内大神,乔振宇 王之逻辑 没毛病！演技好说出什么话，你都愿意相信！好演员真是可以拯救玛丽苏，乔振宇《天意》里演绎的嬴政，一个眼神杀霸道又深情，被圈粉啊！L乔振宇王之逻辑超魔性，“朕在等待一个对我说... ​​​​,1381,495,1386,2018-05-10 21:08,https://www.weibo.com/2479684881/Gg2HqubrH?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,385,KOL,Weibo,[],马伯庸,如果想做好一个编剧或写小说的，海明威的短篇《杀手》是无论如何要多读几遍的。不是说它的寓意有多深刻，而是它在叙述技术上已臻化境。海明威崇尚冰山理论，这篇小说是一个典型案例，说一藏十，大部分力量都隐藏在水面之下，呈现到文字上的只有寥寥几句连素描都算不上的勾勒，就像是毕加索的公牛一样， ​​​​...展开全文c,1008,274,1973,2018-05-04 09:40,https://www.weibo.com/1444865141/Gf3CYDAfF?from=page_1005051444865141_profile&wvr=6&mod=weibotime,
11,386,KOL,Weibo,"['#这就是街舞#', '#这就是街舞总决赛#']",芒果捞小萌主,【杨文昊 感染力】【杨文昊 亮亮 battle】#这就是街舞##这就是街舞总决赛#杨文昊中国风街舞真的好好看，跳舞时所散发的气质、全力以赴认真的表情真的超迷人，为你爆灯打call日夜不分。 ​​​​,203,689,2359,2018-05-05 18:31,https://www.weibo.com/5705021476/GfgwXxwwL?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,387,Consumer,Weibo,[],大佬甜er,真的不是我演的！！！望周知！哈哈哈,183,1566,1497,2018-05-07 22:21,https://www.weibo.com/1699510684/GfATh1I8e?from=page_1005055135808743_profile&wvr=6&mod=weibotime,
11,388,KOL,Weibo,['#MetGala#'],徐峰立,我发起了一个投票 【2018Met Gala最佳着装！】R2018Met Gala最佳着装！ 2018#MetGala# 来咯～主题是“天赐之体：时尚与宗教的奇想” ，为了贴合主题，这次宛如天神集会，大家超拼der！Katy Perry，Rihanna，Rosie Huntington，Gisele Bundchen，刘雯，孙菲菲，Cardi B，Ariana Grande，Madonna，Blake Live ​​​​...展开全文c,1290,1544,406,2018-05-08 10:37,https://www.weibo.com/1617902267/GfFI36YCa?from=page_1003061617902267_profile&wvr=6&mod=weibotime,
11,389,KOL,Weibo,[],优里娜,"置顶
                                                                                                    简单！粗暴！的超级大大大福利！！卷发点攒本条内容关注@优里娜➕公主号“小u说”送价值1⃣️0⃣️w＋的豪华礼物🎁🎁包含新加坡5日游✈️苹果电脑💻贵妇护肤套装💆🏻我还特意为互动榜里的优等生准备了口红💄6/1儿童节当天公布！当送你们儿童节礼物啦哈哈哈！在我心中，你们都是宝宝！ ​​​​",1165,1012,1062,2018-05-04 13:52,https://www.weibo.com/1685188223/Gf5huk6kH?from=page_1005051685188223_profile&wvr=6&mod=weibotime,
11,390,KOL,Weibo,[],小P老师,快看看你是新时代的“靠谱青年”还是“坑队友”？！,120,607,2507,2018-05-04 11:23,https://www.weibo.com/1275017594/Gf4j0fCto?from=page_1035051275017594_profile&wvr=6&mod=weibotime,
